penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,n_scored,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미,Q23가전사용",0.5246,18.9,0.5706,2171,0.0641,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q21글쓰기",0.5258,18.82,0.5735,2153,0.063,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q22취미",0.5127,17.71,0.5863,2165,0.076,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기,Q23가전사용",0.4993,19.79,0.5874,2167,0.0894,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q22취미",0.529,18.9,0.5679,2170,0.0597,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기,Q23가전사용",0.5221,20.27,0.5731,2172,0.0666,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미,Q23가전사용",0.5087,19.86,0.5802,2184,0.08,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q22취미",0.5204,18.82,0.5811,2152,0.0683,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기,Q23가전사용",0.507,18.82,0.5882,2154,0.0818,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미,Q23가전사용",0.5005,18.75,0.5947,2166,0.0883,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미,Q23가전사용",0.5292,19.59,0.5732,2171,0.0595,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q22취미",0.523,18.12,0.5753,2151,0.0657,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5021,18.12,0.5873,2153,0.0867,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미,Q23가전사용",0.4891,19.44,0.594,2165,0.0996,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미,Q23가전사용",0.5263,18.21,0.5687,2170,0.0625,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미,Q23가전사용",0.4949,19.51,0.5905,2152,0.0939,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5422,18.69,0.5649,2180,0.0465,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5562,17.65,0.556,2179,0.0325,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5342,17.48,0.573,2162,0.0545,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.539,19.1,0.5664,2167,0.0497,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5542,16.96,0.5598,2178,0.0346,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5346,18.69,0.5692,2181,0.0541,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5415,17.99,0.5647,2179,0.0472,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5222,17.83,0.5812,2162,0.0665,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5404,17.71,0.5664,2167,0.0484,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5275,18.69,0.5668,2178,0.0612,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5232,18.69,0.5737,2181,0.0656,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5335,17.83,0.5737,2161,0.0552,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5526,17.01,0.5603,2166,0.0361,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5512,17.65,0.552,2177,0.0375,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5326,17.99,0.5676,2180,0.0562,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5244,18.95,0.5729,2149,0.0643,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5153,17.83,0.5801,2160,0.0735,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5284,16.78,0.5758,2163,0.0603,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5594,16.32,0.5521,2165,0.0294,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5226,18.4,0.5738,2168,0.0661,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5383,17.99,0.5659,2179,0.0504,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5414,18.34,0.5666,2185,0.0473,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5145,18.53,0.5865,2167,0.0742,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5391,17.71,0.5679,2172,0.0496,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5385,18.34,0.5673,2184,0.0503,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5233,19.03,0.571,2186,0.0654,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5476,15.73,0.5657,2166,0.0412,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5398,18.4,0.5647,2171,0.0489,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5515,16.61,0.558,2183,0.0372,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.535,17.99,0.5648,2185,0.0537,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5355,16.84,0.5714,2153,0.0532,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.515,18.18,0.5805,2165,0.0737,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.533,17.48,0.5722,2167,0.0557,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.559,17.71,0.5567,2170,0.0298,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5189,18.4,0.5752,2172,0.0699,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q14가전,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5188,18.34,0.5749,2184,0.07,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기",0.5069,18.88,0.5872,2166,0.0818,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기",0.5371,18.4,0.5682,2171,0.0517,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미",0.524,18.34,0.5715,2183,0.0647,0.5887,17.75,True
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q23가전사용",0.5227,19.03,0.574,2185,0.0661,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기",0.5109,20.35,0.5849,2153,0.0778,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미",0.5081,19.23,0.5884,2165,0.0807,0.5887,17.75,False
L2,14,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0112A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q23가전사용",0.5053,18.53,0.5915,2167,0.0834,0.5887,17.75,True
